student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
1678,24,Other,Postgraduate,4.1,2.04,1.25,1.7,0.0,9.73,8.1,57,452,0,0,Poor,1,33.89,24.71,33.79,29.95
1679,18,Other,High School,5.03,3.39,1.6,1.41,1.28,4.95,11.72,43,84,0,0,Average,10,42.17,40.06,60.49,40.74
1680,18,Female,Postgraduate,6.45,4.01,2.7,4.86,2.4,7.3,9.64,63,353,0,0,Poor,4,31.43,33.03,48.47,30.28
1681,16,Other,Postgraduate,4.49,4.04,2.04,4.35,4.54,8.24,9.27,72,206,1,1,Average,1,21.9,55.63,10.21,1.0
1682,21,Female,High School,3.78,2.62,2.39,0.38,3.11,4.18,10.75,109,402,1,0,Average,2,10.07,68.04,16.83,1.0
1683,25,Other,Undergraduate,7.79,5.16,1.07,5.03,0.54,7.26,4.16,119,458,1,0,Average,3,34.85,32.4,55.0,34.77
1684,17,Female,Postgraduate,3.38,5.61,2.31,4.71,0.93,7.21,6.77,74,131,0,1,Poor,5,30.99,52.17,40.97,19.06
1685,19,Other,Postgraduate,5.66,4.85,4.11,4.17,2.6,5.88,1.54,88,172,0,1,Average,2,25.44,37.06,40.55,29.07
1686,17,Female,Postgraduate,3.36,0.1,1.45,3.85,3.62,8.79,10.2,128,188,1,0,Average,2,15.84,37.41,12.81,6.33
1687,23,Female,Undergraduate,3.87,2.0,1.57,2.76,2.44,6.54,7.04,0,120,0,1,Good,10,31.38,47.0,42.1,23.75
1688,19,Other,Undergraduate,3.67,1.13,2.55,6.08,2.98,7.94,8.49,6,486,1,0,Good,6,10.33,42.33,28.87,15.05
1689,19,Female,Postgraduate,7.25,3.92,2.46,1.66,1.49,8.28,10.66,137,135,0,1,Poor,8,48.7,41.75,58.09,47.96
1690,19,Other,High School,7.15,1.18,0.0,2.28,2.14,6.87,3.78,1,58,0,0,Average,7,29.75,19.41,54.51,32.88
1691,25,Male,High School,5.97,0.17,1.06,4.23,2.21,7.59,7.19,102,69,1,1,Good,3,21.27,50.92,26.54,1.0
1692,21,Other,Postgraduate,4.08,3.92,1.63,1.57,1.43,6.29,8.68,93,258,1,1,Good,2,26.38,60.6,22.05,6.6
1693,17,Other,Postgraduate,3.6,2.89,1.12,3.0,0.67,5.55,10.87,74,343,0,0,Good,3,33.6,59.36,13.76,9.24
1694,24,Male,High School,4.15,1.59,2.64,2.49,1.54,7.67,10.76,134,139,0,0,Average,8,34.32,36.46,51.97,34.63
1695,21,Male,High School,4.06,2.01,2.25,3.31,0.41,6.68,6.84,56,57,0,1,Average,6,26.27,43.97,38.36,5.29
1696,19,Other,Postgraduate,5.49,1.12,1.95,0.92,0.0,4.09,7.47,61,109,0,0,Poor,6,30.29,43.74,37.97,19.71
1697,21,Male,Undergraduate,4.49,3.86,1.48,2.12,1.72,7.49,5.9,131,459,0,0,Average,5,35.03,28.59,44.15,27.07
1698,21,Other,High School,2.53,1.87,0.0,3.61,3.19,6.81,8.2,149,411,1,0,Average,8,25.23,43.45,29.44,17.98
1699,16,Other,Undergraduate,4.37,1.95,2.67,4.03,1.41,8.6,6.43,96,284,0,1,Average,5,36.32,44.41,27.73,14.19
1700,20,Male,Postgraduate,6.03,2.32,1.09,4.4,3.53,6.94,3.69,68,305,0,1,Poor,7,30.89,28.63,57.72,39.34
1701,23,Female,High School,5.1,1.62,1.97,6.42,0.86,7.44,8.84,116,48,0,0,Good,8,23.87,33.07,49.7,17.78
1702,25,Female,High School,5.46,3.21,1.19,0.87,2.19,7.63,6.69,137,487,1,0,Poor,9,44.71,42.22,61.79,38.39
1703,21,Other,Undergraduate,0.99,3.99,2.97,3.19,0.24,6.56,11.12,2,238,1,1,Average,3,17.79,73.71,1.0,1.0
1704,22,Male,Undergraduate,5.33,4.25,2.79,1.31,1.66,4.81,10.02,96,253,1,1,Average,1,23.7,81.83,13.67,1.0
1705,20,Male,Undergraduate,2.02,2.01,1.67,5.26,2.55,8.25,5.34,136,132,1,0,Good,3,5.95,22.47,21.73,15.46
1706,21,Female,Postgraduate,3.27,1.66,0.73,1.84,3.19,8.76,11.25,136,53,1,1,Average,9,38.99,52.82,46.88,23.85
1707,25,Female,High School,6.85,2.58,2.15,2.94,1.86,8.48,7.59,94,285,0,0,Good,7,37.11,29.23,58.17,26.52
1708,22,Other,Undergraduate,6.45,3.98,0.47,5.94,1.33,4.32,5.19,119,107,1,0,Good,1,17.33,48.37,25.95,7.9
1709,19,Other,Undergraduate,7.76,1.6,1.57,3.42,0.26,6.36,4.47,100,217,0,1,Poor,9,45.52,46.4,70.46,37.23
1710,20,Other,Undergraduate,3.45,4.47,3.83,3.43,4.99,7.91,5.27,16,347,0,1,Good,10,43.7,32.21,47.67,39.45
1711,18,Male,Undergraduate,2.07,1.09,3.23,3.87,3.14,6.62,6.8,5,113,0,1,Good,2,8.87,46.27,2.1,7.79
1712,23,Female,Postgraduate,4.3,3.73,3.6,5.81,0.0,6.1,8.13,57,485,1,1,Good,3,17.29,63.32,17.95,2.25
1713,17,Other,Postgraduate,2.85,1.79,2.92,0.0,0.45,7.14,8.35,129,354,1,0,Poor,3,28.56,39.57,17.4,14.14
1714,17,Male,High School,4.38,1.58,2.73,2.63,0.0,8.6,5.15,74,498,1,1,Good,8,33.04,47.16,38.18,14.6
1715,23,Other,Undergraduate,4.5,3.11,3.51,0.99,1.82,6.33,7.01,15,156,0,1,Good,10,37.94,50.18,48.2,12.77
1716,17,Male,Postgraduate,5.67,2.31,1.18,3.35,1.53,8.28,8.96,122,185,1,0,Average,10,39.74,40.4,60.55,40.4
1717,18,Female,Postgraduate,3.53,1.89,1.17,1.2,1.07,4.0,7.92,104,249,1,0,Good,5,26.05,51.24,28.39,2.95
1718,16,Other,High School,4.82,3.41,2.76,1.11,0.0,7.81,8.43,76,464,1,1,Average,2,32.48,58.51,24.52,18.42
1719,23,Other,High School,2.23,3.49,1.97,2.64,4.1,8.33,4.9,42,41,0,0,Average,3,29.77,10.88,37.01,16.95
1720,20,Female,Postgraduate,4.38,2.52,1.72,4.3,0.43,7.35,4.38,14,282,1,0,Good,8,40.42,35.67,56.06,38.04
1721,19,Male,High School,4.06,2.71,1.06,1.45,1.9,6.99,6.64,22,233,0,1,Average,7,44.81,39.75,41.88,34.98
1722,21,Female,Postgraduate,3.37,4.71,1.7,3.78,1.63,6.17,4.62,122,146,1,0,Poor,6,21.54,37.5,37.48,18.83
1723,21,Female,High School,4.47,4.09,2.37,2.49,3.99,9.6,10.09,149,464,1,1,Poor,9,36.7,46.73,43.07,17.05
1724,20,Other,High School,3.87,3.3,0.89,4.16,1.66,7.88,8.59,120,321,1,1,Average,2,28.57,62.55,8.89,1.0
1725,25,Other,Postgraduate,4.05,1.23,2.71,5.04,0.76,6.04,8.63,2,332,1,0,Poor,10,36.0,50.74,47.03,22.38
1726,25,Other,Undergraduate,4.39,0.97,3.58,2.99,1.54,7.37,7.44,102,178,1,1,Good,1,14.34,55.5,1.0,1.0
1727,23,Male,Undergraduate,3.4,3.38,2.31,1.92,2.83,6.77,3.68,73,151,0,0,Poor,6,22.72,29.99,37.82,20.38
1728,20,Female,High School,3.72,2.95,3.1,1.25,0.0,9.26,7.42,8,42,1,0,Poor,10,38.95,23.02,57.75,37.36
1729,25,Male,High School,4.79,3.46,0.66,2.81,0.0,5.25,8.78,77,372,0,1,Good,6,15.15,54.99,37.45,6.12
1730,24,Female,Postgraduate,6.73,2.5,1.59,0.64,0.27,5.85,7.2,112,246,0,0,Poor,10,49.71,43.42,66.41,34.28
1731,25,Other,Undergraduate,1.01,0.78,3.58,4.72,0.0,6.94,4.8,110,385,0,0,Good,5,13.98,37.27,12.87,11.36
1732,17,Male,High School,5.82,1.81,0.69,4.31,2.54,7.55,10.34,92,486,0,1,Poor,5,25.49,55.35,33.01,18.61
1733,18,Other,Postgraduate,3.74,3.34,2.93,6.18,0.94,7.51,4.73,104,339,0,0,Good,1,17.37,26.91,20.17,4.88
1734,17,Other,High School,3.14,2.82,0.0,5.18,2.5,7.31,11.01,142,209,1,1,Poor,9,16.6,60.87,35.03,14.33
1735,18,Female,High School,5.22,1.64,2.13,2.07,0.69,8.41,6.06,65,286,0,0,Good,5,32.19,24.19,48.73,29.58
1736,18,Male,Postgraduate,7.66,1.13,3.47,1.34,0.0,8.49,6.94,48,409,1,1,Poor,1,30.44,56.37,35.76,8.25
1737,17,Other,Postgraduate,6.38,3.47,1.75,1.88,3.39,6.09,6.37,126,480,1,0,Average,10,43.05,46.17,60.6,32.76
1738,21,Male,Undergraduate,4.87,2.18,1.71,2.53,2.73,7.99,8.28,120,385,1,0,Average,10,37.97,42.02,57.69,40.63
1739,21,Male,Undergraduate,2.92,2.04,1.09,3.07,2.13,6.68,9.22,66,379,1,0,Average,7,14.33,59.01,23.75,1.0
1740,22,Female,High School,2.31,4.2,3.63,3.92,0.79,7.38,5.34,82,155,1,0,Good,10,40.48,31.58,51.64,30.28
1741,21,Other,High School,4.73,2.83,0.96,2.21,1.65,6.75,10.85,127,27,1,1,Poor,7,45.29,63.17,40.56,24.47
1742,16,Female,Undergraduate,6.0,4.59,1.99,0.43,0.03,5.82,7.78,48,414,0,1,Poor,10,50.26,63.89,62.03,27.07
1743,19,Female,High School,4.85,2.19,2.96,3.16,0.92,5.73,9.37,95,413,0,1,Average,10,37.52,56.16,57.07,28.48
1744,17,Male,High School,7.29,1.72,3.46,3.18,1.9,5.44,4.24,100,400,1,0,Good,10,45.43,60.54,68.42,37.94
1745,22,Male,Undergraduate,3.51,2.09,2.31,1.11,2.2,7.02,1.83,148,430,1,1,Poor,8,38.94,49.58,36.27,18.57
1746,16,Other,High School,6.6,3.43,2.9,2.55,2.1,7.98,9.24,131,372,1,1,Average,2,38.5,55.55,37.67,18.62
1747,24,Female,High School,4.11,2.86,1.76,2.91,1.72,5.43,13.53,108,150,1,0,Average,2,24.12,57.24,23.4,7.7
1748,22,Male,Undergraduate,5.54,1.28,1.41,4.1,0.77,6.84,7.62,55,119,1,0,Average,6,34.55,42.76,48.18,19.03
1749,21,Other,Undergraduate,4.84,1.75,0.9,1.74,2.0,6.6,12.93,114,12,1,1,Good,9,39.94,73.35,47.86,7.41
1750,22,Other,High School,6.52,1.66,1.88,1.21,1.51,4.93,7.42,77,209,1,1,Good,4,25.11,65.19,38.24,20.93
1751,23,Other,High School,1.43,1.97,1.97,2.06,0.0,7.32,12.43,147,406,1,1,Good,8,37.27,62.04,29.5,17.89
1752,23,Other,Undergraduate,5.38,2.05,1.53,2.84,2.26,7.45,8.2,120,373,1,0,Average,1,11.55,43.43,21.33,1.0
1753,19,Male,Postgraduate,6.99,2.23,0.92,3.31,0.81,9.56,2.18,1,415,0,1,Average,5,50.63,32.68,55.6,35.28
1754,19,Male,High School,3.19,1.26,2.48,3.41,0.29,6.27,4.28,76,38,1,1,Good,5,26.59,51.35,23.11,6.18
1755,23,Male,Undergraduate,5.62,0.79,3.26,4.13,2.39,8.35,5.99,126,112,0,1,Average,3,12.58,42.57,34.02,18.63
1756,19,Male,Postgraduate,2.52,2.94,3.13,3.26,0.05,6.74,7.14,58,387,1,1,Poor,1,24.27,67.38,1.0,1.0
1757,16,Male,High School,2.75,3.9,1.1,1.21,1.06,7.29,3.8,147,410,1,0,Poor,9,37.81,40.64,44.28,16.64
1758,21,Female,Postgraduate,3.29,2.54,1.77,2.19,2.38,7.53,4.01,125,185,1,0,Average,5,24.02,36.45,27.61,12.69
1759,24,Male,Undergraduate,3.86,3.75,1.01,3.58,0.55,7.83,8.55,19,182,1,1,Average,8,33.43,50.27,39.18,26.51
1760,24,Female,Postgraduate,4.67,1.46,1.48,2.69,0.0,5.81,6.19,99,396,0,1,Average,3,22.2,66.27,13.32,1.58
1761,19,Female,Undergraduate,2.25,2.45,0.0,4.23,3.4,8.46,5.8,27,198,1,0,Average,10,27.46,38.24,45.66,27.79
1762,25,Female,Postgraduate,3.19,3.59,1.17,2.04,3.15,8.62,6.52,149,228,1,0,Average,6,27.49,18.15,45.84,26.86
1763,21,Male,Undergraduate,7.12,0.57,1.87,3.28,1.93,6.84,8.36,96,45,1,1,Good,7,39.2,47.26,70.14,40.49
1764,21,Male,High School,6.64,1.95,2.27,3.9,0.44,6.39,7.5,119,409,1,1,Good,9,36.25,56.3,55.34,28.07
1765,25,Female,Undergraduate,2.31,3.55,1.87,4.12,1.13,7.76,1.89,98,104,0,1,Poor,8,31.58,33.43,37.86,19.12
1766,19,Male,High School,8.35,0.74,1.85,3.44,2.88,5.37,7.82,81,192,0,1,Average,9,38.29,58.4,71.04,46.83
1767,17,Male,High School,4.34,0.95,3.5,3.55,1.45,8.92,8.56,103,240,0,1,Good,3,21.8,52.46,19.29,1.0
1768,18,Male,Undergraduate,3.89,1.37,1.74,0.43,0.75,7.79,4.64,76,338,1,1,Good,7,41.86,52.14,37.92,16.38
1769,19,Female,High School,2.47,3.43,1.44,2.36,0.51,7.49,7.58,26,383,0,0,Average,3,37.37,38.17,24.87,16.94
1770,19,Female,High School,4.25,1.71,3.57,3.68,1.21,5.68,4.76,19,235,0,0,Good,6,29.79,37.27,44.54,17.09
1771,23,Male,Postgraduate,3.18,3.88,3.04,1.4,1.12,7.61,6.35,35,496,0,0,Good,2,30.24,36.48,28.42,6.64
1772,24,Other,High School,3.6,3.78,0.95,1.75,0.75,6.75,7.98,8,188,1,1,Good,1,20.58,62.03,11.6,1.0
1773,21,Other,Undergraduate,4.15,4.35,1.95,0.0,2.11,4.32,6.91,31,469,1,1,Average,5,36.31,91.11,15.54,1.09
1774,17,Male,High School,2.32,3.99,0.54,3.52,1.64,6.84,8.03,114,236,0,0,Average,4,13.83,33.85,14.88,6.58
1775,16,Male,Postgraduate,4.55,1.75,1.99,4.29,0.88,7.49,5.84,111,482,1,1,Average,2,21.86,48.39,14.25,4.43
1776,20,Female,High School,6.84,0.0,2.49,2.59,3.6,9.34,3.7,49,23,0,1,Average,10,43.95,29.79,67.68,43.51
1777,20,Male,Undergraduate,8.33,1.98,4.5,3.59,0.12,6.21,6.5,120,187,1,1,Average,7,45.56,52.85,65.17,36.2
1778,17,Female,Postgraduate,1.94,2.32,1.73,1.12,1.95,6.97,7.54,112,116,1,0,Average,2,17.81,37.36,13.81,7.37
1779,16,Male,Undergraduate,3.72,1.99,0.81,3.44,1.06,6.43,7.59,49,348,1,0,Average,4,20.82,54.05,24.69,8.82
1780,17,Male,Undergraduate,5.69,1.66,0.81,3.85,2.81,5.88,5.45,31,444,1,1,Good,5,23.86,69.67,28.92,8.34
1781,22,Female,Postgraduate,2.98,4.09,4.72,3.82,0.51,7.49,10.08,59,111,1,1,Average,7,36.45,63.41,35.22,10.73
1782,18,Other,High School,2.99,2.81,1.63,1.06,2.94,6.35,6.66,56,251,0,1,Good,9,37.4,50.91,42.51,18.01
1783,16,Female,Postgraduate,1.82,3.4,1.39,1.21,1.45,8.9,8.03,56,473,0,0,Good,9,38.25,24.99,44.85,28.61
1784,24,Female,Postgraduate,1.28,2.9,1.1,4.18,3.95,8.87,5.74,75,256,1,0,Good,1,7.24,43.11,7.79,6.23
1785,25,Male,Postgraduate,3.19,3.66,1.54,4.33,2.43,6.92,11.84,77,257,1,1,Good,1,11.87,70.8,2.53,1.0
1786,24,Other,Undergraduate,2.55,1.63,1.72,2.97,1.14,7.26,10.0,50,162,0,0,Average,6,21.66,36.63,28.99,13.1
1787,19,Other,High School,0.91,4.61,2.93,4.71,0.6,7.84,5.79,136,364,0,1,Average,9,36.79,30.59,26.94,16.27
1788,21,Female,Undergraduate,5.11,2.53,0.97,4.39,0.71,7.02,4.54,89,58,0,1,Good,2,16.24,36.24,28.46,17.86
1789,17,Other,Postgraduate,5.16,3.77,1.02,3.9,0.28,5.17,11.11,92,154,0,0,Good,4,27.27,45.48,21.58,9.13
1790,20,Male,Postgraduate,4.76,2.8,2.16,1.91,1.02,4.73,4.62,4,403,0,0,Average,1,25.93,48.48,15.25,13.6
1791,17,Male,Undergraduate,3.1,1.58,2.71,0.25,1.03,8.5,7.67,87,280,1,0,Average,1,27.39,29.91,22.22,24.82
1792,21,Male,High School,6.54,1.65,1.34,1.33,1.46,6.5,11.58,74,365,0,0,Good,10,44.6,53.94,65.75,34.54
1793,21,Female,Postgraduate,5.28,1.72,1.43,4.74,2.78,7.75,5.29,21,452,0,0,Average,5,14.65,36.42,32.9,12.89
1794,20,Female,High School,6.29,1.1,1.61,6.67,1.07,8.35,11.56,5,143,0,1,Good,7,35.61,50.36,49.49,33.08
1795,25,Female,Undergraduate,5.71,3.26,1.58,0.0,1.31,8.47,4.86,141,313,0,0,Good,4,41.49,22.36,53.74,33.23
1796,19,Male,High School,4.89,2.59,0.0,5.33,1.23,9.25,4.81,90,147,0,1,Poor,8,39.21,31.49,53.7,21.67
1797,18,Other,Postgraduate,3.23,1.77,2.17,3.12,0.78,5.11,5.34,130,174,0,1,Good,3,21.73,44.12,24.69,14.12
1798,19,Male,High School,4.8,3.54,3.05,2.75,2.53,8.15,11.08,74,277,1,1,Average,5,31.13,60.44,30.25,9.86
1799,18,Other,Postgraduate,4.73,0.9,3.05,2.63,2.9,6.0,8.07,119,338,0,0,Average,4,19.45,40.59,26.03,15.08
1800,23,Other,Undergraduate,3.63,2.71,2.82,2.13,3.09,6.95,7.89,25,485,0,1,Good,5,20.79,54.16,26.31,9.92
1801,19,Male,Postgraduate,7.78,1.94,2.05,3.78,0.78,7.6,12.47,79,359,0,0,Good,7,38.96,35.51,66.99,31.16
1802,18,Male,Undergraduate,5.78,4.06,2.2,2.35,0.55,5.96,6.24,148,460,0,1,Good,8,37.79,64.88,52.05,24.67
1803,21,Female,Postgraduate,3.98,3.58,1.34,2.69,3.43,6.21,6.84,80,130,1,1,Good,2,22.45,51.17,22.48,8.88
1804,18,Other,High School,4.43,2.76,2.4,2.92,0.93,7.16,11.01,119,184,0,0,Average,6,37.87,42.78,43.19,26.69
1805,17,Other,High School,4.18,4.41,2.09,0.05,1.2,5.89,3.35,5,12,0,1,Good,2,29.44,51.28,21.6,1.0
1806,24,Other,High School,2.61,4.36,1.55,3.91,3.32,7.66,8.09,92,55,1,1,Average,3,9.56,65.05,3.52,1.0
1807,17,Female,High School,4.93,3.71,3.21,2.0,1.33,5.78,2.72,147,129,0,0,Good,3,31.07,30.87,34.52,21.22
1808,23,Male,Undergraduate,2.47,6.2,2.57,2.66,0.06,9.76,9.86,132,467,1,1,Poor,9,45.47,50.81,51.71,32.32
1809,24,Female,Undergraduate,2.36,2.94,2.24,2.03,3.13,6.37,1.0,0,301,1,1,Good,2,16.6,57.43,9.04,2.81
1810,19,Male,Undergraduate,6.23,2.58,1.65,3.41,2.86,7.73,5.29,20,261,1,0,Average,8,46.28,38.42,62.75,37.79
1811,17,Other,Postgraduate,4.61,2.61,2.21,4.78,0.0,4.38,10.73,129,139,0,0,Good,2,20.09,46.72,26.32,1.48
1812,18,Female,High School,3.21,1.78,0.92,4.01,0.64,5.48,5.05,131,106,1,0,Average,5,21.69,49.02,33.04,10.28
1813,21,Female,Undergraduate,5.87,2.3,1.1,5.55,0.89,6.78,5.11,38,225,0,1,Average,8,32.59,44.69,49.7,21.63
1814,17,Male,Postgraduate,4.9,2.16,2.31,4.67,3.0,6.97,10.06,139,253,1,1,Average,6,24.96,53.71,38.31,12.62
1815,20,Female,Postgraduate,6.84,2.47,2.19,4.59,0.7,7.18,6.59,75,188,1,1,Average,10,38.34,41.59,71.05,38.03
1816,16,Other,Postgraduate,5.53,1.71,2.88,3.79,1.81,6.81,9.29,90,0,0,0,Poor,8,43.41,32.98,63.54,37.14
1817,25,Other,Undergraduate,2.05,2.09,2.17,2.38,1.07,6.14,7.24,110,177,1,0,Average,3,16.77,47.98,15.28,6.93
1818,20,Male,Undergraduate,9.11,1.12,1.35,1.42,3.42,8.46,9.58,57,18,1,1,Poor,3,41.5,49.4,53.52,30.51
1819,24,Male,High School,5.38,3.29,2.23,3.68,1.6,6.74,7.09,99,133,0,1,Average,4,20.19,55.23,40.03,4.4
1820,19,Female,High School,3.23,2.26,1.19,3.36,1.86,8.21,5.77,81,200,1,1,Average,2,14.87,48.34,18.38,1.0
1821,22,Female,High School,6.85,2.03,1.97,1.08,1.73,6.44,5.59,35,474,1,1,Good,6,41.15,56.24,55.22,17.03
1822,17,Female,High School,4.44,3.15,0.0,3.96,0.96,7.93,7.39,40,277,1,1,Good,1,27.36,58.6,17.16,11.44
1823,22,Other,Postgraduate,4.56,4.16,2.35,1.23,1.4,6.55,3.07,89,48,0,0,Average,7,40.35,17.1,57.36,39.02
1824,23,Male,High School,4.32,2.24,1.24,0.75,0.94,5.31,6.36,55,395,0,0,Poor,9,39.72,45.05,53.15,29.59
1825,18,Male,High School,2.34,1.91,1.81,2.02,0.36,7.31,5.3,90,127,0,0,Good,8,38.45,21.31,45.29,33.92
1826,20,Female,Undergraduate,0.0,2.98,1.7,2.41,1.43,8.58,7.79,126,190,1,1,Average,7,30.73,51.01,19.58,13.04
1827,22,Other,Undergraduate,2.96,3.18,2.27,4.67,1.46,5.12,6.14,144,132,0,0,Good,8,19.56,39.45,33.79,12.43
1828,22,Other,Postgraduate,4.64,2.46,0.88,5.4,0.0,5.98,5.02,144,35,0,0,Good,9,30.46,34.26,52.3,26.22
1829,23,Other,High School,2.8,1.68,0.0,2.51,0.0,8.15,10.28,42,11,1,1,Good,4,27.0,56.06,19.63,8.36
1830,21,Female,Undergraduate,7.91,2.26,1.99,3.26,0.56,6.58,3.69,115,404,0,1,Average,1,27.56,54.48,24.8,13.32
1831,22,Male,Undergraduate,4.93,2.6,2.16,5.46,2.32,5.43,9.91,52,359,0,0,Poor,9,32.15,58.99,39.07,17.46
1832,19,Female,Postgraduate,3.64,2.7,2.16,3.92,0.0,5.25,7.91,34,254,0,1,Average,4,17.9,50.27,25.61,8.08
1833,19,Female,High School,0.7,1.85,0.42,2.59,2.71,5.41,8.29,142,421,1,1,Average,4,10.02,74.71,1.0,1.0
1834,19,Female,Postgraduate,6.55,4.9,1.55,1.65,0.0,7.93,9.4,81,179,1,1,Poor,5,39.07,55.81,44.33,22.84
1835,21,Female,Undergraduate,4.25,2.29,2.13,4.25,3.01,6.36,9.31,30,177,0,0,Good,5,19.7,35.24,36.88,21.37
1836,16,Female,High School,5.79,1.16,1.47,2.04,0.0,5.7,5.92,34,74,0,1,Good,1,27.58,46.86,26.47,17.56
1837,24,Male,High School,3.93,3.96,2.41,2.64,0.67,7.84,4.82,9,79,1,0,Poor,7,28.99,34.09,40.81,17.67
1838,16,Other,High School,5.58,2.62,1.89,4.03,2.98,4.93,4.61,107,382,1,1,Good,5,27.0,65.73,31.92,2.8
1839,19,Female,Undergraduate,4.81,2.8,0.56,4.14,0.0,8.55,6.5,66,161,1,0,Good,2,18.62,40.13,24.02,9.43
1840,22,Male,High School,1.62,1.04,3.22,4.11,0.01,6.56,7.94,14,410,1,1,Good,10,31.89,71.45,31.95,13.8
1841,17,Female,Postgraduate,3.96,2.87,0.31,2.62,2.63,5.86,6.05,93,206,1,0,Good,2,18.49,52.83,22.31,10.53
1842,18,Male,Postgraduate,5.43,2.53,2.28,4.63,1.56,5.23,6.84,41,491,1,0,Average,7,23.96,60.9,37.4,21.22
1843,16,Male,Undergraduate,4.47,4.25,1.76,1.69,1.16,4.0,4.44,116,429,1,0,Poor,2,22.33,56.44,23.45,8.2
1844,22,Male,Postgraduate,5.35,2.86,1.42,2.34,1.21,4.42,9.12,44,178,0,0,Good,1,16.22,48.99,26.12,12.21
1845,24,Female,High School,3.73,4.38,1.84,2.84,3.17,7.67,5.47,116,171,0,0,Average,7,32.4,27.05,37.73,24.52
1846,24,Male,Postgraduate,3.74,3.62,2.56,4.19,2.19,7.4,7.74,33,233,0,1,Average,2,16.87,50.18,23.34,11.28
1847,22,Other,Postgraduate,3.17,3.15,2.87,3.51,0.0,6.65,3.78,107,468,0,0,Good,5,24.36,29.78,37.57,21.17
1848,16,Male,High School,4.0,3.9,2.63,3.28,1.01,7.8,9.35,31,308,0,1,Average,2,17.04,47.34,19.47,6.29
1849,25,Other,High School,5.19,0.89,3.22,3.52,2.64,6.61,3.52,36,434,0,0,Good,7,27.11,34.81,54.52,23.47
1850,17,Other,Postgraduate,5.78,3.11,1.07,3.06,3.6,4.26,7.31,113,326,0,1,Good,4,19.07,58.97,24.23,1.0
1851,20,Male,Undergraduate,5.18,2.07,2.28,3.32,3.78,7.71,3.01,25,256,0,0,Good,4,31.63,23.79,35.02,13.6
1852,18,Other,Undergraduate,6.72,2.8,1.6,5.31,1.05,7.21,7.64,42,87,1,1,Average,8,38.71,50.54,53.94,26.0
1853,24,Other,High School,1.54,2.44,0.63,2.59,1.38,7.6,5.31,103,201,1,1,Good,7,22.97,42.97,15.34,7.35
1854,24,Other,Undergraduate,4.87,2.51,2.72,2.97,0.69,6.85,5.49,0,259,1,1,Average,1,15.7,54.38,12.43,5.41
1855,19,Female,High School,3.93,4.38,1.69,2.66,0.18,6.21,11.51,144,483,0,0,Average,9,32.87,54.84,35.2,18.56
1856,25,Male,High School,1.91,3.6,2.13,2.97,0.0,5.86,7.41,92,274,0,1,Good,9,33.31,63.56,32.0,10.22
1857,25,Other,Postgraduate,5.66,1.41,1.54,1.66,1.57,7.14,6.39,90,424,1,1,Good,5,27.5,43.93,48.08,26.88
1858,23,Other,Undergraduate,7.24,2.83,2.14,0.43,1.97,7.16,7.72,135,422,0,1,Good,10,50.22,42.15,69.73,45.38
1859,22,Female,High School,5.33,1.27,3.34,2.9,0.99,8.27,6.91,115,92,0,0,Poor,8,35.83,23.67,53.53,31.72
1860,17,Male,Postgraduate,5.12,2.49,4.74,4.44,0.0,8.62,5.84,143,121,0,1,Average,3,27.28,27.97,31.68,18.55
1861,24,Female,High School,4.94,2.52,1.84,1.59,0.55,8.29,4.74,54,475,1,1,Average,4,43.57,45.99,42.79,23.84
1862,18,Other,Undergraduate,6.74,0.98,3.08,3.49,2.31,6.32,8.17,105,409,0,1,Good,3,25.08,53.24,37.77,11.93
1863,25,Male,High School,4.47,2.59,2.48,4.96,3.39,6.9,9.03,124,429,1,1,Average,2,22.98,74.27,16.0,2.4
1864,16,Male,Undergraduate,4.5,4.32,2.03,1.73,1.29,7.28,7.12,93,391,0,0,Poor,9,39.66,32.62,53.84,33.57
1865,20,Male,Postgraduate,5.38,0.19,2.14,3.07,3.33,8.03,4.47,35,362,1,0,Average,7,36.76,45.92,47.74,15.83
1866,24,Female,Postgraduate,5.98,1.22,1.87,2.71,0.0,7.07,8.56,134,480,0,0,Good,5,27.78,36.91,44.87,28.6
1867,20,Male,Postgraduate,4.03,1.86,0.18,2.17,0.0,6.79,9.61,53,139,0,0,Good,4,25.69,46.43,34.98,9.54
1868,21,Other,Postgraduate,3.61,2.51,1.33,3.79,2.91,9.73,10.39,114,294,0,1,Good,1,19.81,26.35,24.2,12.83
1869,19,Other,High School,4.23,2.35,1.91,1.89,3.4,9.71,6.53,105,396,0,0,Poor,3,13.46,8.59,43.74,17.38
1870,24,Male,Undergraduate,5.64,1.94,3.01,4.26,0.35,7.42,7.8,111,153,0,1,Good,4,25.55,44.08,31.75,16.96
1871,22,Male,Undergraduate,3.36,2.03,1.71,4.6,1.13,7.07,8.16,19,448,0,0,Average,4,26.49,27.88,30.11,19.0
1872,23,Male,High School,4.93,2.52,2.27,4.1,2.6,6.9,8.43,135,254,0,0,Poor,5,29.58,47.85,38.56,19.64
1873,19,Female,Undergraduate,4.28,0.32,1.18,2.9,0.0,6.64,9.86,126,54,0,0,Poor,7,31.03,39.91,41.61,35.25
