student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
3425,18,Other,High School,3.1,0.25,1.37,2.56,1.57,5.87,6.34,Good,10,32.63,67.36,42.3,16.77
3429,16,Male,High School,2.43,1.48,1.58,3.96,1.26,6.59,9.54,Good,4,17.36,54.44,12.74,1.0
3432,21,Female,High School,4.93,3.49,1.57,4.0,0.87,6.83,7.12,Good,7,35.35,32.01,45.58,22.49
3435,16,Female,High School,6.36,4.34,1.53,3.26,1.77,7.93,8.46,Average,10,52.2,32.56,73.15,46.31
3437,24,Male,High School,7.84,2.91,2.44,1.37,0.81,5.95,6.8,Poor,5,52.12,49.79,63.12,46.86
3447,25,Female,High School,4.77,0.86,1.68,2.44,1.62,6.79,8.1,Good,4,24.28,57.88,26.22,5.99
3452,17,Female,High School,5.84,1.59,2.69,4.69,0.81,6.98,3.31,Poor,9,28.83,41.83,52.76,20.98
3455,25,Female,High School,5.99,2.99,1.53,4.02,0.56,8.0,6.47,Good,4,32.96,28.3,44.09,13.86
3457,18,Male,High School,5.02,2.59,2.52,5.11,3.31,6.83,6.42,Poor,5,15.46,52.06,23.4,17.02
3458,23,Female,High School,5.4,3.94,2.51,2.95,4.91,9.49,6.45,Poor,10,35.77,14.78,59.64,46.55
3461,19,Other,High School,2.98,2.89,1.68,3.03,2.98,8.04,4.08,Good,7,33.46,40.05,34.01,26.46
3464,17,Female,High School,3.42,3.71,1.48,4.85,0.0,7.81,5.34,Poor,5,24.99,33.91,35.65,18.72
3466,18,Other,High School,7.19,0.0,0.79,3.24,1.48,6.71,9.43,Poor,10,39.69,52.36,64.92,34.17
3470,19,Other,High School,4.1,2.19,2.44,4.99,1.87,7.59,7.03,Good,2,14.62,23.49,27.7,14.45
3471,19,Female,High School,2.84,1.44,0.8,7.07,2.8,7.31,5.92,Average,4,6.15,39.42,5.68,4.16
3473,24,Male,High School,6.65,2.07,3.06,2.01,2.35,6.86,6.87,Average,9,36.57,44.46,61.74,34.69
3476,20,Female,High School,3.79,3.98,1.23,5.67,0.72,7.12,5.06,Average,7,26.81,43.87,39.75,22.45
3479,24,Other,High School,6.22,1.52,2.08,2.64,1.42,5.78,9.6,Poor,8,31.87,77.42,43.88,22.59
3481,20,Other,High School,3.28,2.65,1.55,4.72,0.32,8.52,6.37,Poor,7,28.45,48.11,30.51,16.96
3482,16,Female,High School,4.96,3.22,2.25,5.47,0.0,9.21,8.93,Good,3,31.45,50.94,31.59,13.81
3483,16,Male,High School,4.99,2.79,2.01,1.78,3.1,6.71,7.46,Good,1,15.25,72.37,8.62,1.0
3486,18,Male,High School,4.72,1.74,3.48,3.53,1.01,6.7,4.78,Poor,8,37.89,66.03,35.53,7.95
3489,23,Other,High School,4.52,1.61,1.01,1.95,1.79,6.64,8.35,Average,7,33.74,37.42,49.29,30.2
3492,24,Other,High School,4.5,3.22,3.15,2.94,5.24,7.45,3.03,Poor,7,31.88,24.9,46.3,31.02
3493,25,Female,High School,3.19,2.02,1.39,0.11,0.04,5.22,11.68,Poor,5,37.47,78.59,20.61,6.17
3499,20,Other,High School,0.92,3.38,2.31,2.54,2.0,5.09,10.16,Good,9,34.76,52.27,33.71,11.03
3503,17,Other,High School,2.29,3.01,2.85,5.49,3.26,6.36,1.0,Poor,2,9.48,58.01,6.39,1.0
3509,23,Female,High School,5.15,3.83,2.8,5.94,3.44,8.07,5.64,Poor,3,22.45,48.63,32.76,21.72
3516,24,Male,High School,2.92,4.24,3.4,3.06,0.91,4.0,8.22,Poor,2,20.56,65.34,6.31,1.0
3517,22,Female,High School,3.6,2.31,2.73,4.72,1.15,7.73,7.58,Good,5,21.23,46.53,28.56,13.8
3525,24,Female,High School,7.23,2.51,3.07,4.2,1.27,8.95,5.9,Good,2,33.91,1.18,53.85,40.48
3528,20,Other,High School,5.21,3.6,2.09,3.61,0.76,8.82,4.08,Poor,10,44.77,30.67,62.27,37.62
3529,20,Other,High School,5.97,3.06,0.52,3.08,1.18,4.7,4.54,Good,5,38.47,49.79,35.71,23.16
3533,18,Male,High School,4.43,2.92,3.13,5.25,1.93,5.34,8.2,Average,3,21.11,73.87,17.88,1.0
3534,24,Male,High School,3.58,2.68,1.39,2.66,1.27,8.14,7.88,Good,8,40.36,38.68,47.27,15.72
3536,21,Female,High School,3.16,2.34,3.05,2.84,0.0,6.09,3.37,Good,10,38.59,55.42,34.18,15.46
3538,16,Other,High School,3.79,2.91,1.68,1.27,2.11,8.08,7.93,Average,8,42.98,48.66,39.0,17.11
3540,18,Female,High School,5.08,2.08,3.09,6.41,1.19,7.7,11.56,Poor,2,17.15,56.17,25.14,4.43
3542,21,Male,High School,8.63,0.61,1.64,2.41,0.0,7.27,8.89,Good,1,35.01,60.32,48.33,22.88
3547,24,Female,High School,5.9,2.23,2.13,0.55,2.52,6.24,8.13,Average,3,23.76,60.3,36.61,15.91
3548,21,Male,High School,8.77,2.32,2.91,2.96,0.02,5.3,5.55,Good,2,31.39,34.53,50.76,28.47
3553,25,Other,High School,4.45,3.45,0.0,4.18,3.65,7.13,7.11,Poor,8,41.18,49.18,65.1,37.83
3554,20,Female,High School,3.76,0.78,3.96,2.4,1.09,6.0,5.02,Average,3,17.69,56.34,15.95,5.01
3555,20,Other,High School,7.0,2.28,2.21,0.58,2.01,5.84,3.34,Good,7,33.78,59.35,52.54,25.99
3556,19,Other,High School,6.87,1.88,2.64,4.09,1.04,7.08,4.92,Good,7,41.8,35.14,66.35,38.06
3557,23,Other,High School,2.76,1.27,0.57,1.19,2.15,6.97,6.52,Poor,1,23.1,25.19,14.01,12.76
3558,20,Other,High School,3.74,2.61,1.98,3.7,2.56,7.78,9.9,Poor,8,40.81,44.29,47.5,33.8
3559,24,Male,High School,5.58,1.85,3.08,3.12,1.24,5.14,4.5,Poor,4,30.99,55.76,41.6,14.8
3562,25,Male,High School,4.97,2.26,4.05,7.33,0.79,5.84,5.98,Average,1,17.45,70.39,18.9,1.0
3563,17,Male,High School,2.52,2.67,0.0,2.02,0.0,6.76,8.56,Poor,4,18.43,66.23,5.89,1.0
3567,22,Male,High School,2.1,1.22,3.77,2.78,1.37,7.28,6.09,Good,5,24.6,53.41,26.77,8.43
3570,17,Other,High School,3.41,3.61,2.19,3.96,1.26,7.51,5.33,Average,2,18.52,17.25,18.79,14.12
3576,21,Female,High School,3.01,0.89,2.33,3.69,0.35,5.88,9.85,Poor,4,25.17,66.64,10.52,13.26
3577,20,Female,High School,6.47,1.7,2.65,1.42,1.69,6.92,5.18,Average,4,30.83,50.42,43.78,18.11
3578,18,Other,High School,5.5,2.86,2.57,5.41,1.61,7.49,10.05,Poor,3,22.46,53.48,37.62,14.22
3580,19,Male,High School,6.5,0.93,0.06,1.84,2.07,8.61,8.87,Poor,3,31.33,51.18,38.33,22.23
3584,25,Other,High School,3.45,2.9,0.88,3.04,2.52,5.23,9.93,Average,1,14.1,62.61,1.62,1.0
3585,21,Female,High School,4.52,4.34,0.64,5.89,0.0,5.23,5.13,Good,8,37.55,40.02,49.46,25.19
3586,16,Other,High School,6.43,2.61,0.88,1.76,0.32,6.33,6.58,Good,8,43.38,40.65,56.41,34.7
3587,23,Male,High School,6.22,0.71,1.35,0.0,4.01,8.03,7.74,Average,1,22.61,26.22,43.19,23.37
3591,24,Other,High School,5.47,4.16,2.45,1.85,0.61,5.88,5.29,Poor,2,29.02,43.02,32.25,12.59
3592,23,Female,High School,4.23,2.2,2.18,2.53,0.24,4.9,8.56,Poor,8,29.45,76.7,34.14,10.6
3596,25,Other,High School,1.4,0.06,2.14,4.66,1.03,8.8,6.39,Average,8,19.41,13.73,38.54,23.29
3601,16,Female,High School,6.74,3.52,2.96,0.3,0.82,6.57,7.9,Average,10,60.57,59.18,67.99,44.41
3602,23,Male,High School,6.19,3.61,2.52,0.81,0.0,6.7,7.89,Average,9,44.47,46.18,55.4,29.89
3603,18,Female,High School,4.42,3.68,1.97,3.89,1.58,6.54,10.24,Good,9,35.22,41.37,48.89,27.63
3605,22,Female,High School,2.76,1.74,3.13,4.25,1.94,5.0,8.66,Good,10,23.55,48.4,43.99,9.0
3607,22,Other,High School,5.99,2.16,2.61,5.74,2.89,8.1,6.59,Good,9,22.94,52.94,53.14,14.76
3610,16,Female,High School,5.37,1.53,0.05,2.05,0.0,6.3,8.55,Poor,3,22.77,51.49,21.7,8.37
3611,21,Other,High School,3.36,2.76,3.43,2.7,1.32,8.34,7.24,Poor,7,33.98,31.87,41.84,24.22
3615,17,Male,High School,5.07,1.82,1.53,2.73,1.07,7.7,7.87,Good,1,30.22,41.77,32.56,11.42
3618,19,Male,High School,2.86,4.03,2.03,3.38,2.85,7.73,10.05,Good,6,32.33,47.38,35.08,15.67
3623,20,Male,High School,1.64,2.1,2.27,1.51,2.52,5.57,10.49,Average,8,14.95,68.2,10.42,4.31
3624,24,Male,High School,1.09,2.3,1.21,1.42,0.7,6.86,7.3,Poor,3,15.44,41.14,6.11,3.0
3627,23,Other,High School,4.11,2.91,2.29,7.65,3.4,5.93,3.79,Poor,2,7.41,53.92,19.78,2.96
3628,25,Other,High School,2.62,3.97,0.53,0.8,0.0,7.96,4.47,Poor,4,37.42,42.54,26.72,13.16
3632,19,Other,High School,2.03,4.42,2.29,1.1,2.2,7.05,6.47,Good,9,32.73,34.03,38.93,10.16
3638,20,Other,High School,6.44,2.14,0.85,2.76,2.01,5.96,7.08,Average,3,26.02,56.94,27.84,14.83
3639,22,Other,High School,4.72,2.09,1.5,3.11,4.67,7.91,6.87,Average,3,18.34,56.4,26.57,3.07
3646,25,Female,High School,4.0,2.08,0.71,3.21,1.39,7.17,6.81,Poor,7,31.61,41.07,39.61,22.37
3648,21,Male,High School,4.06,0.58,0.98,4.27,0.27,7.56,9.15,Average,5,23.51,22.1,40.07,26.49
3650,19,Female,High School,2.98,3.16,3.21,4.12,1.66,6.86,5.23,Good,9,36.45,26.67,54.23,33.98
3652,19,Male,High School,3.86,3.11,2.1,3.57,0.77,7.02,5.34,Poor,2,14.23,37.76,14.42,2.02
3654,17,Male,High School,3.98,2.49,0.53,4.09,3.9,6.74,9.34,Average,3,24.89,23.47,42.37,22.07
3658,19,Male,High School,5.58,3.74,2.64,3.14,2.28,6.67,5.66,Average,6,35.9,27.86,55.68,29.4
3664,22,Male,High School,5.58,3.65,2.94,3.59,0.73,8.25,5.54,Good,2,24.83,30.54,36.78,9.1
3666,16,Male,High School,3.36,1.3,1.01,3.42,2.1,8.07,8.19,Good,3,16.58,38.76,31.3,12.75
3671,25,Female,High School,4.62,1.93,4.47,1.62,0.95,4.93,9.85,Average,9,36.83,78.08,30.02,10.48
3672,20,Male,High School,2.19,1.61,1.7,1.43,1.94,8.77,6.28,Good,6,24.02,36.4,23.14,9.3
3675,24,Female,High School,5.26,2.95,1.6,2.05,2.71,8.74,1.28,Good,1,25.63,12.84,42.47,25.72
3677,21,Other,High School,1.4,5.27,3.9,3.74,2.94,6.95,10.38,Poor,6,27.12,41.93,19.11,1.21
3678,22,Male,High School,3.55,0.88,2.82,2.42,0.0,4.74,10.5,Poor,3,13.56,75.77,8.5,1.0
3682,18,Other,High School,4.62,2.09,2.33,2.25,1.23,8.26,3.56,Good,7,37.5,49.13,46.79,26.96
3685,25,Male,High School,2.52,2.9,1.22,4.88,1.93,6.7,7.3,Good,9,30.71,37.53,34.69,12.86
3689,20,Other,High School,4.31,2.87,4.15,2.7,1.27,5.07,6.45,Good,3,15.44,36.79,36.25,19.88
3691,17,Male,High School,3.34,2.02,0.74,2.85,1.53,7.82,2.81,Good,7,25.97,30.3,44.74,31.54
3693,17,Other,High School,5.94,1.55,3.32,2.43,2.8,7.09,7.98,Average,1,18.62,47.52,32.34,17.58
3694,22,Male,High School,6.32,3.14,2.71,1.61,2.29,7.1,8.08,Average,3,36.88,55.41,36.1,21.09
3695,23,Male,High School,4.02,4.09,2.39,2.13,0.04,7.14,2.57,Average,4,40.55,30.48,50.54,27.14
3696,23,Male,High School,3.73,1.12,1.41,3.63,1.64,7.44,7.12,Poor,10,34.86,64.08,40.55,19.29
3700,24,Female,High School,2.63,4.79,4.56,3.07,2.95,7.13,1.0,Poor,4,23.53,26.5,23.1,14.59
3702,25,Female,High School,1.29,2.41,1.31,2.31,1.78,6.76,5.11,Good,2,17.9,32.85,17.23,11.5
3703,20,Male,High School,4.93,4.65,2.92,2.28,2.3,7.57,9.28,Poor,8,39.58,59.23,49.07,15.46
3704,20,Other,High School,2.37,1.07,0.14,1.21,2.69,8.35,3.84,Average,2,21.4,17.18,20.76,13.36
3705,24,Other,High School,7.27,3.11,2.13,2.86,3.14,6.18,9.56,Poor,5,35.59,57.08,50.73,26.09
3706,25,Other,High School,3.07,2.33,1.15,3.75,1.54,7.09,1.47,Average,1,15.49,41.38,9.25,6.72
3707,20,Female,High School,1.01,3.13,3.7,0.61,3.69,8.28,8.05,Good,2,14.53,51.25,2.17,1.0
3715,23,Other,High School,3.56,2.79,2.26,2.72,2.78,6.36,8.6,Average,2,22.35,43.95,18.64,3.85
3722,24,Male,High School,0.64,3.84,0.0,3.48,2.02,7.0,7.21,Good,9,23.6,40.4,22.38,1.89
3723,25,Other,High School,7.07,1.1,1.17,4.0,0.0,6.23,9.04,Good,7,39.18,52.38,54.92,33.08
3724,20,Male,High School,5.75,1.71,1.0,4.24,1.64,7.13,6.03,Average,5,32.8,35.67,49.66,23.12
3728,25,Male,High School,4.1,3.33,2.15,4.47,3.56,5.49,10.45,Average,5,18.15,57.03,25.87,7.29
3729,19,Other,High School,0.0,4.44,1.49,1.76,1.1,4.87,8.29,Poor,8,23.75,57.5,16.92,8.04
3730,24,Other,High School,5.76,3.59,2.28,2.38,0.44,5.72,5.44,Poor,9,51.13,58.71,54.41,33.42
3739,25,Other,High School,3.68,2.44,1.07,2.32,1.14,8.53,3.31,Average,5,40.05,35.08,41.59,22.95
3749,21,Other,High School,4.57,3.36,1.08,1.78,1.3,6.05,8.45,Poor,6,38.69,77.25,33.68,14.75
3752,18,Male,High School,5.36,3.79,0.71,2.27,0.56,5.35,4.28,Average,4,32.97,32.07,41.46,23.15
3760,18,Other,High School,6.44,2.05,0.39,4.45,1.42,7.1,7.82,Average,8,36.74,45.63,56.73,33.31
3761,23,Other,High School,2.03,0.98,3.91,2.99,1.96,9.5,10.25,Average,8,19.83,52.57,18.11,1.0
3763,21,Female,High School,0.9,1.91,1.49,3.29,2.74,7.75,8.74,Good,6,18.72,57.3,13.26,1.0
3764,19,Other,High School,2.32,2.77,1.45,2.43,1.69,6.89,8.03,Average,6,21.78,63.01,15.87,3.58
3767,25,Male,High School,5.68,1.71,4.03,5.18,2.8,7.3,7.46,Average,1,15.32,52.05,19.27,1.0
3768,20,Female,High School,2.99,1.61,2.57,0.0,1.26,7.42,3.36,Average,2,23.96,23.05,30.22,9.86
3777,20,Other,High School,5.22,1.91,1.82,0.7,1.27,9.13,6.07,Average,4,23.32,32.22,37.86,27.55
3779,23,Male,High School,3.83,4.26,3.39,3.56,1.84,8.65,5.29,Poor,2,23.27,43.55,19.95,12.24
3792,16,Male,High School,2.34,1.4,1.14,3.29,0.63,5.65,8.02,Good,7,20.77,73.57,17.6,5.0
3797,22,Female,High School,6.66,1.96,2.25,3.46,2.81,6.71,3.14,Poor,3,27.44,33.37,36.43,6.55
3799,21,Female,High School,7.13,3.76,3.16,0.19,2.55,8.31,8.62,Poor,9,54.35,20.88,87.66,60.14
3800,25,Other,High School,5.34,1.36,0.17,4.02,1.67,6.8,6.64,Average,7,27.37,50.78,43.93,15.05
3803,16,Female,High School,1.96,3.31,0.0,3.16,3.08,7.36,6.91,Poor,6,17.23,39.37,22.54,7.45
3810,19,Female,High School,1.57,3.21,2.3,4.2,1.39,6.21,12.42,Good,2,9.98,75.42,1.43,1.0
3813,22,Other,High School,5.2,2.94,0.8,3.46,2.79,7.38,6.1,Good,1,17.88,34.0,32.44,12.9
3814,17,Male,High School,1.13,2.07,1.58,4.99,0.86,7.43,3.93,Good,6,18.16,27.41,17.42,14.69
3815,21,Other,High School,4.68,3.18,1.89,0.41,0.25,7.93,6.04,Good,9,52.96,30.29,57.82,30.18
3825,21,Male,High School,7.2,2.82,2.59,2.2,1.05,6.12,5.39,Average,8,43.84,75.53,52.07,24.99
3829,25,Female,High School,2.8,2.93,1.6,1.98,1.6,8.75,8.53,Poor,2,19.92,24.81,28.2,19.16
3831,24,Female,High School,1.96,2.14,2.63,2.21,0.0,7.04,9.12,Good,8,31.36,44.97,27.8,12.82
3835,20,Male,High School,4.83,1.27,2.44,3.92,0.35,6.65,5.62,Poor,3,16.72,58.24,20.13,1.74
3836,25,Male,High School,5.51,0.0,1.97,2.57,3.46,8.51,5.43,Average,10,39.53,51.62,56.63,29.33
3843,18,Male,High School,5.9,3.51,0.61,6.01,2.26,5.95,6.47,Poor,8,28.85,34.36,45.21,30.05
3847,21,Female,High School,3.33,3.27,1.39,1.96,1.98,6.55,9.88,Average,1,17.66,55.64,15.27,1.0
3848,23,Male,High School,2.66,4.13,2.03,3.81,1.04,8.42,1.0,Average,8,40.66,39.58,37.9,22.67
3851,21,Male,High School,5.07,2.0,2.33,4.23,0.08,5.49,11.8,Average,7,24.98,79.57,34.87,4.14
3854,20,Other,High School,3.61,2.27,2.46,0.0,1.15,7.4,9.49,Good,7,38.36,39.26,41.64,21.21
3856,16,Male,High School,3.94,1.93,2.45,3.85,0.94,8.1,4.66,Average,9,35.05,44.37,45.96,22.98
3857,23,Female,High School,5.77,3.28,2.14,2.66,1.97,6.63,6.16,Good,9,39.65,62.9,51.6,21.94
3861,19,Other,High School,4.48,3.37,0.89,2.13,2.28,6.45,5.24,Good,8,38.89,53.25,42.6,18.59
3862,22,Male,High School,4.26,1.11,4.17,4.13,1.18,5.95,5.86,Average,3,23.2,64.4,12.1,1.0
3864,21,Female,High School,3.86,2.28,2.84,4.26,3.38,8.07,5.96,Poor,1,15.6,41.44,14.71,2.06
3881,18,Male,High School,4.95,1.58,1.5,2.19,2.57,6.59,9.27,Poor,7,40.81,68.02,39.48,11.15
3883,21,Other,High School,4.68,2.26,1.66,2.47,0.47,9.17,12.72,Poor,10,60.06,53.49,62.54,37.94
3886,21,Female,High School,4.31,1.74,2.16,3.55,1.92,6.62,6.91,Good,1,11.04,41.73,10.48,9.44
3887,18,Male,High School,5.31,3.14,3.27,0.89,4.23,6.68,11.82,Good,6,34.15,44.27,45.28,23.81
3889,25,Female,High School,7.88,3.81,1.9,2.03,2.14,7.62,9.17,Good,8,50.63,49.97,67.88,41.68
3890,24,Male,High School,6.88,2.38,1.86,2.35,2.29,6.13,6.13,Good,2,20.99,57.32,24.25,5.27
3894,24,Other,High School,4.53,3.07,0.99,2.49,1.48,5.67,3.18,Poor,7,26.06,49.95,42.91,15.08
3897,19,Female,High School,6.34,2.62,3.13,4.27,0.0,6.95,5.05,Average,10,50.35,53.65,57.94,38.45
3899,25,Other,High School,7.13,2.56,2.4,3.1,1.67,5.5,9.3,Poor,5,35.54,55.23,46.06,26.8
3900,16,Other,High School,5.14,1.47,1.31,3.31,0.25,7.54,8.83,Poor,1,21.99,48.28,26.51,10.48
3903,25,Female,High School,7.81,4.45,2.94,3.66,2.27,7.52,6.69,Average,1,28.86,53.91,28.79,10.73
3905,22,Male,High School,5.79,3.29,1.23,2.5,2.81,7.51,5.88,Average,3,32.21,57.99,36.48,11.03
3909,25,Other,High School,3.88,2.99,2.29,2.77,1.44,5.16,8.97,Good,9,37.4,48.14,43.14,19.17
3911,23,Other,High School,3.15,2.7,0.87,1.24,2.37,5.91,6.92,Good,5,31.41,61.47,20.01,5.88
3913,18,Female,High School,5.96,3.07,3.01,1.84,1.79,6.9,6.76,Good,4,24.42,44.24,37.67,21.42
3918,18,Female,High School,3.63,2.0,2.08,2.03,1.29,7.49,7.28,Average,6,36.05,45.09,43.07,30.47
3921,21,Male,High School,3.05,0.9,2.35,2.36,1.81,7.49,4.02,Good,1,23.45,60.72,1.0,1.0
3924,19,Male,High School,6.61,2.52,3.84,2.97,1.18,7.05,5.27,Poor,3,25.86,27.9,49.24,23.64
3927,18,Female,High School,5.17,0.53,2.72,2.1,0.13,7.56,7.55,Good,4,31.55,41.38,45.17,30.48
3928,21,Other,High School,4.61,2.58,1.26,3.35,2.83,7.38,8.05,Poor,3,21.33,57.1,19.79,1.0
3930,19,Female,High School,6.86,3.14,0.5,3.61,3.86,5.47,7.65,Poor,9,30.84,56.53,56.99,31.95
3933,21,Female,High School,5.79,3.45,2.02,2.72,1.77,6.9,9.18,Poor,4,36.79,66.43,32.3,22.9
3941,17,Male,High School,6.58,2.19,3.8,3.25,0.56,5.86,8.01,Poor,9,41.72,50.49,53.19,29.85
3946,20,Other,High School,2.75,1.18,2.43,4.21,2.47,7.01,7.57,Average,10,16.48,47.52,40.32,12.59
3947,24,Other,High School,1.73,1.37,2.63,2.25,3.05,6.62,5.12,Good,2,14.93,39.72,19.16,5.5
3950,21,Other,High School,6.38,0.99,2.52,3.49,4.21,6.73,4.04,Good,9,29.67,27.37,61.46,34.68
3951,17,Other,High School,4.32,1.7,2.38,3.03,2.81,7.75,5.4,Average,3,19.73,41.67,28.14,19.78
3954,22,Other,High School,3.63,0.84,2.13,4.29,1.65,7.38,6.7,Poor,6,27.34,48.53,35.72,15.33
3955,21,Other,High School,3.08,0.54,1.55,5.97,3.08,8.49,5.32,Poor,5,14.9,36.7,25.55,7.28
3956,17,Other,High School,4.56,3.69,2.05,4.61,0.65,4.67,5.64,Average,4,20.86,47.85,29.29,20.94
3957,22,Other,High School,5.12,3.56,1.52,3.05,0.5,8.38,6.61,Average,10,46.89,49.69,58.33,28.77
3961,23,Other,High School,2.21,2.86,2.01,5.77,1.05,7.39,7.47,Average,5,20.27,40.5,36.24,19.27
3964,22,Male,High School,6.52,1.01,2.58,5.57,1.33,7.05,10.22,Good,8,24.58,51.43,48.11,15.28
3969,23,Female,High School,6.33,2.13,1.61,2.69,1.53,7.32,4.22,Poor,7,30.0,36.87,64.11,38.15
3970,19,Other,High School,5.88,4.01,0.21,5.97,0.66,7.1,9.21,Good,2,28.06,53.65,27.73,20.09
3973,19,Female,High School,4.84,1.76,3.16,1.65,0.0,6.91,2.67,Good,9,43.17,37.97,61.44,32.52
3993,25,Female,High School,5.13,2.9,1.36,4.27,1.84,7.13,9.58,Average,6,30.71,56.01,37.26,12.67
3997,17,Male,High School,5.6,3.25,2.44,3.57,1.46,6.63,8.94,Poor,9,36.44,41.64,54.37,30.33
3999,17,Female,High School,4.77,1.58,2.54,4.86,1.71,7.88,5.37,Good,3,25.53,30.3,33.89,18.51
4001,20,Male,High School,4.66,0.7,3.26,1.42,2.18,7.65,7.86,Average,8,28.31,30.98,56.87,20.78
4003,18,Male,High School,4.41,2.51,1.32,3.2,1.75,7.19,2.94,Good,5,24.88,39.88,40.33,12.93
4007,17,Female,High School,0.41,1.05,2.59,4.9,3.22,4.66,7.26,Good,4,1.0,73.53,1.0,1.0
4011,23,Female,High School,4.28,3.98,1.19,3.53,0.0,6.88,4.77,Good,5,33.9,37.87,40.0,26.67
4014,24,Female,High School,3.27,2.41,1.22,2.5,1.32,9.23,1.0,Good,8,40.19,35.62,49.84,26.67
4017,16,Male,High School,5.91,1.82,2.13,3.92,1.92,5.23,5.27,Good,5,29.86,50.81,47.42,23.7
4021,18,Other,High School,5.59,1.28,3.0,4.61,2.32,7.87,5.5,Poor,8,35.14,36.09,50.58,25.88
4022,16,Male,High School,4.04,3.6,1.39,1.75,3.45,7.96,6.65,Poor,6,32.21,48.55,37.31,16.29
4029,24,Female,High School,7.47,3.15,3.6,3.94,2.25,7.49,6.93,Poor,1,25.31,27.85,34.05,20.62
4031,19,Male,High School,6.75,2.81,0.86,3.42,1.99,7.16,3.11,Average,10,37.34,43.08,62.21,29.7
4034,17,Other,High School,6.05,0.0,1.48,4.83,1.95,9.1,8.23,Average,4,18.37,43.35,38.72,8.04
4038,22,Male,High School,6.99,2.99,1.39,2.13,0.97,6.23,9.69,Good,10,51.63,77.85,60.16,33.0
4042,17,Male,High School,2.86,2.4,2.9,2.96,0.0,6.46,8.74,Poor,2,18.42,61.01,2.92,1.0
4043,25,Male,High School,4.29,1.4,2.16,2.25,4.03,6.13,9.63,Good,10,32.5,60.78,47.8,20.18
4045,16,Male,High School,5.22,1.65,1.15,1.81,1.25,5.55,11.09,Poor,3,26.76,48.59,30.88,11.32
4048,21,Male,High School,4.96,0.65,1.42,3.69,1.05,7.44,5.73,Poor,1,19.24,47.87,28.93,10.72
4052,17,Female,High School,4.78,2.85,1.36,2.7,1.77,5.47,8.33,Average,6,27.5,84.69,22.91,1.0
4054,25,Male,High School,2.3,1.37,3.36,3.36,2.17,6.44,8.06,Good,9,28.47,44.19,32.27,12.3
4055,23,Female,High School,3.95,1.37,1.6,4.24,0.85,6.76,5.55,Good,10,30.27,54.18,38.24,19.22
4056,17,Other,High School,6.27,0.1,2.06,4.46,1.07,8.37,7.76,Good,2,9.91,43.67,33.27,16.93
4065,20,Other,High School,1.97,3.52,2.47,2.9,1.81,7.33,6.46,Poor,10,32.47,41.27,40.48,27.75
4066,25,Male,High School,5.03,1.38,2.24,1.34,3.06,4.15,7.7,Good,4,27.9,45.37,29.2,25.33
4067,16,Female,High School,6.69,3.55,1.99,3.86,1.85,5.74,3.52,Poor,3,29.38,51.35,36.04,25.17
4068,22,Male,High School,6.18,3.96,1.41,4.43,0.71,7.23,8.21,Poor,9,39.78,37.35,66.41,41.6
4070,18,Other,High School,5.95,2.5,1.19,2.97,1.02,5.01,6.63,Good,7,25.84,43.68,50.37,23.15
4072,17,Female,High School,5.23,0.65,0.93,0.98,1.21,8.37,10.8,Average,10,50.17,50.09,67.34,47.95
4073,17,Other,High School,2.45,2.65,2.17,3.14,3.24,7.87,5.61,Poor,2,15.76,31.49,17.19,1.68
4076,16,Female,High School,2.62,3.56,0.0,2.41,0.0,8.05,8.52,Poor,8,36.54,69.48,36.04,14.93
4079,25,Other,High School,5.52,1.42,3.13,0.84,1.68,8.84,7.9,Poor,8,43.26,23.19,61.79,44.16
4080,22,Male,High School,4.1,1.47,3.76,3.32,1.84,7.15,7.73,Poor,10,29.73,33.02,49.18,43.96
4085,21,Other,High School,5.86,0.88,2.39,4.88,0.6,8.21,4.88,Good,7,30.4,36.15,59.36,23.68
4086,24,Other,High School,5.34,1.56,2.38,3.73,0.91,5.94,1.86,Poor,4,21.75,45.65,32.74,6.76
4092,25,Male,High School,4.0,3.8,3.18,1.95,0.0,6.38,7.66,Average,4,31.83,54.11,27.35,11.05
4095,20,Other,High School,4.55,3.78,1.28,3.68,1.63,7.79,9.9,Average,1,15.68,67.87,17.93,1.0
4097,19,Other,High School,0.89,1.51,2.78,4.92,2.62,7.07,9.89,Poor,8,21.09,43.44,20.74,2.33
4102,21,Other,High School,3.39,2.86,0.89,3.4,2.55,5.97,7.79,Poor,1,8.94,39.68,7.3,1.0
4104,22,Female,High School,6.81,2.84,2.11,1.84,2.08,6.61,7.88,Good,8,37.21,65.04,57.36,31.53
4106,17,Female,High School,3.3,1.87,1.72,2.91,0.11,8.44,8.71,Good,1,21.79,43.91,22.03,15.62
4107,19,Female,High School,4.78,2.35,2.28,6.29,1.38,6.61,10.1,Average,2,14.15,58.11,19.43,1.23
4109,19,Male,High School,5.13,2.79,2.89,0.0,2.27,6.15,10.31,Poor,5,39.48,47.22,43.47,29.66
4110,17,Female,High School,7.02,4.55,2.23,4.19,0.2,7.04,8.17,Average,9,50.56,54.41,71.39,36.11
4111,17,Male,High School,3.69,2.17,3.49,2.54,1.91,5.75,8.27,Average,6,22.3,59.2,33.41,12.43
